id,text,humor_rating
2124,"wife: [crying] ""he always calls me weird pet names"" therapist: ""what do you mean?"" me: [arriving late] ""what's wrong my little hovercraft?""",2.37
7175,My wife asked why I keep my guns in the library. I said it's for shelf-defense.,2.0
7356,What's an astronaut's favorite part of a computer? The space bar.,2.75
1067,What do you call a barn full of black people? A police shooting range.,2.16
6284,Flashing my Costco card at the lady at the entrance is the closest I'll ever get to feeling like I'm on the VIP list at the clubs.,2.8
3788,Why did ancient Egyptians love beans? They made Tootin' Common.,2.3
5498,"*High school reunion* PETER WINSTON ARMSTRONG, THE MAN WHO TRICKED ME INTO GOING FOR A DOWN-LOW HAND SLAP, BEFORE SUDDENLY PULLING HIS HAND AWAY AND SAYING 'TOO SLOW' IN FRONT OF MY FRIENDS AND COLLEAGUES DURING THIRD PERIOD ON MARCH 21, 2003: Hey, man! Remember me? ME: No.",1.82
6515,I was wondering what my parents did without the internet. None of my 13 siblings could tell me,3.65
7343,"My mother-in-law has been dieting for years. But it's only recently that she's finally achieved, in my humble opinion, the ideal weight. 2.5lbs, which includes the urn.",2.53
5044,What do you call a beehive that has no exits? Un-bee-lievable.,2.7
4841,I met a girl last night at a bar... She said she wanted the night to be magical... So i fucked her and disappeared.,2.6
427,"The news is currently that spinning image of a newspaper, but it never stops spinning.",1.69
4270,Why Chinese vet never hungry? Dog have rice.,1.7
6193,What you do get from a dwarf cow? Condensed milk.,2.6
3488,Amigo: Bro you look so young! What's your secret? Me: Naps,1.6
5706,You call it armed robbery. I call it people giving me gifts to celebrate my new gun.,2.95
5779,What do you call a male robot that likes to dress up in women's clothing? A transistor. haha,2.05
7032,Does anyone else think Oreo's resemble life. 2 blacks gang-banging a defenseless white girl.,1.84
5069,criminal: oh no it's lobster man lobster man: [quickly sidestepping around them] move one inch and you get the pinch criminal: [takes out rubber bands] lobster man: oh god no,1.75
2092,"Don't ever break a women's heart, they've only got one. Break their fucking bones they've got over 200 of those.",1.63
7426,How I know I am not a Racist... Racism is a crime and crime is for black people.,1.46
5303,"Dear lady arguing w/ the clerk over whether or not it is ""good"" champagne: YOU ARE IN A GAS STATION!",3.06
2616,If whales are so intelligent why the fuck do they swim near Japan?,2.33
5550,A Black family moved into the house next door and my home insurance actually went down!!! Don't be surprised. I moved house.,0.95
4516,I used to have an imaginary friend and we went everywhere together. I used to talk to him but he never spoke back but I could always guess what he would say. Then one day I grew up and realised he wasn't real. That's why I don't go to church anymore.,2.07
3078,Immigrants are like sperm millions get in but only one works.,1.55
6213,"Tough week, just found out my wife and I pronounce ""gif"" differently.",2.35
6937,I was feeling sad when crushing cans of Coke today. It was soda pressing,2.45
6891,I remember this one time I accidentally called my teacher 'mommy'. It was really embarrassing because I was an adult taking a cooking class.,2.68
111,"Baby yoda = delight, ancient yoda = enchanting, teen yoda = friggin impossible",1.0
4081,Who decided to call it a funeral procession and not a deadline,2.6
4138,My buddy told me this hilarious joke earlier about Albert Einstein getting a handjob... What a stroke of genius! ROFL,2.7
358,"Stephen King has a son named Joe. I'm not joking, but he is.",2.1
537,What do you call a sad strawberry? A blueberry corny,0.74
7969,"I saw a guy walking 4 dogs this morning and thought, Wow!.. That guy must be really blind.",2.0
6013,"Went to the library and asked if they had a book about tiny dicks. Librarian said, ""Don't think it's in yet."" I said, ""Yes, that's the one.""",2.74
1327,"Protip: When making snow angels, remember to lay down first... otherwise you end up looking like you're just doing jumping jacks.",1.95
2002,"When the waiter comes around to ask if I have any questions about the menu, my favorite one to ask is ""what kind of paper is it made from?""",2.6
5725,"I used to shave my testicles with a razor blade. But since I got Parkinson's, I don't have the balls to do it anymore.",2.75
140,"All these people getting emails from the Prince of Nigeria, I got one from an Egyptian Pharaoh... But it turned out to just be a pyramid scheme.",3.0
7038,Breaking News: In the Atlantic Ocean a ship carrying red paint has collided with a ship carrying purple paint It's believed both crews have been marooned.,3.26
6290,"Waiting for the day when a girl finally says that I'm ""the one,"" but isn't talking to a police officer.",2.8
4473,What's the difference between firewood and a jew? The firewood ain't been turned into ash yet.,2.3
516,There are two types of men... 1. Those who've had their dicks sucked by a tranny. 2. Those who don't know they have...,2.15
5173,What do you get when you mix a Native American and an Irishman? An alcoholic with a drinking problem,1.55
4336,"My wife walked in on me while I was watching porn. In a panic reflex I instantly changed to a random channel, the fishing channel. As my wife walks out again she says: ""you should stay on the porn channel... you know how to fish.""",2.75
4320,"A priest, minister, and rabbi walk into a bar... It hurt",2.15
3344,"If cupids didnt have wings, theyd just be fat little baby assassins with crossbows.",2.78
7589,What do you call a Communist sniper? A Marxman. corny,2.0
7140,"I went to a restaurant yesterday and the waitress had a black eye. When I ordered I spoke very slowly, because clearly she didn't listen well.",1.47
6828,What do you call a deaf lesbian? Earmuff,1.4
5306,My friend gets offended when people tell fat jokes. I told her to lighten up (although she does have a lot on her plate).,1.95
1878,"When is the question also the answer? ""Who gives a fuck?""",1.68
626,I imagine the overwhelming feeling of freedom a prisoner feels when they escape from jail is a lot like what I feel when we drop the kids off with their grandparents.,2.94
3477,Who won the Tour de France in 1940? the Sixth German Panzer Division,2.42
3558,Mint Tea is a much better name than Mouthwash You Can Swallow.,2.44
4590,"What do you call a group of well-endowed, homosexual physicists? Large hardon colliders",2.2
6871,What do you call a closet full of lesbians? A liquor cabinet.,1.7
4357,You know you're getting old when you start lying to yourself about how young you still look,1.88
2286,therapist: and what do we do when we're sad? me: we make jokes about the situation minimizing our pain and go on pretending everything is fine therapist: no me: hahahaha I was only kidding. I don't get sad because life is hilarious (starts sobbing uncontrollably),1.88
2671,"When whales get insomnia, I wonder if they listen to a relaxing sounds of people CD.",2.61
5389,"Damn girl, are you a jar of pickles? Because I think I NEED to bang you on my kitchen counter.",1.85
1796,Kim Petras on Sept 30th: woo ah! Kim Petras on Oct 1st: boo ah!,0.69
7256,Terrorists are so slutty They'll blow on the first date,1.9
2808,[First day as a waiter] Me: Sir how would you like your steak? Customer: Well done. Me: Thanks that means a lot. I was terribly nervous earlier.,2.65
2208,When vegans have rough sex do they get artichoked?,2.1
4102,"The nurse at the sperm bank asked me if I'd like to masturbate in the cup. I said, ""Well, I'm pretty good, but I don't think I'm ready to compete just yet.""",2.68
1603,How do you call the social media that your grandmother uses? Instagran,2.15
454,"Today I saw 2 blind people fighting. I shouted ""I support the one with the knife.!"" they both ran away.",2.85
2801,New parent to infant: I will protect you no matter what happens. Parent of toddler: You're getting on my nerves. Go play in traffic.,2.3
2123,Why can't lesbians have sex at concerts? Because rock beats scissors.,2.05
6006,"Recently started working with homosexuals, I'm having a hard time dealing with the sticky mess. But they insist I style my hair using gel to appear more professional.",1.41
1464,"What is the only thing on earth that goes ""ha ha"" on a Monday? A bit late, but.... A blonde who heard a joke on Friday.",2.6
6324,Why in our homophobic society do parents teach their children: Rubadubdub 3 men in a tub & then wonder why their son turns out gay?,1.94
6493,I told my girlfriend that she drew her eyebrows too high She looked surprised.,3.11
129,My best chance of catching up on all the great TV shows is a non-fatal skiing accident.,1.95
3454,"[at petting zoo with our child] Me (whispers to wife): later when we get home, do you want me to take you to the heavy petting zoo? Wife: Do you mean sex? Me: Yup Wife:... Me:.... Wife: ... Okay, sure. Me (confused): I can't believe that worked",2.33
5492,I found a rock yesterday which measured 1760 yards in length.Must be some kind of milestone.,2.9
5929,What's the difference between the G-Spot and a Golf Ball? A guy will actually spend time searching for a Golf Ball.,2.75
996,The guy who stole my diary just died. My thoughts are with his family.,2.85
