id_a,id_b,text_a,text_b,rating_a,rating_b,expected
5750,6136,US has serious problem with illegal immigrants. If you don't believe me ask any Native American.,"I just heard a dried up grape won the lottery, got a supermodel girlfriend and won a brand new car. I guess everything happens for a raisin.",2.07,1.84,A
5062,2995,What's brown and runny? Usain Bolt.,As I looked into her eyes I felt my knees go weak and my stomach turned to butterflies. That's when I realized I'd drugged the wrong glass.,2.05,2.65,B
7177,3868,What's the difference between an illegal Mexican and an autonomous robot...? Nothing... they were both made to steal American jobs.,Why do elephants drink? To forget.,1.75,2.7,B
6016,7640,robber: put the money in the bag mcdonalds cashier: ok just don't kill me robber: now put sprite in this water cup mcdonalds cashier: fuck you i'd rather die,How do farmers party? They turnip the beets.,2.39,2.9,B
4002,5207,"A Jehovah's Witness knocked on my door today so I invited him in, gave him tea and biscuits and said to him, ""So, what's this Jehovah's Witness thing about then?"" ""I haven't got a fucking clue"" He replied. ""I've never got this far before!""",What do you call a book club that's been stuck on one book for years? Church,2.85,3.05,B
2632,7310,"My wife said to me: ""If you won the lottery, would you still love me?"" I said: ""Of course I would. I'd miss you, but I'd still love you.""","Why do they call them 'jews'? ""'jew gonna do anything with that, 'cause I can take it off your hands?""",3.25,1.2,A
4964,186,ME AFTER 2 GLASSES OF WINE: This beautiful life is meant to be enjoyed! Let us feast and make merry! ME AFTER 4 GLASSES OF WINE: I have 938 worst enemies and I will now name them all.,"Here's a FedEx joke - actually, you'll get it tomorrow",1.94,3.21,B
4115,7468,take more than 5 minutes to respond to a text and she will think you are not paying attention to her,"By legalizing Cannabis and; same-sex marriage we interpreted the bible correctly. ""A man who lays with another man should be stoned.""",1.91,2.67,B
6735,3321,Life is like a box of chocolates; it doesn't last as long for fat people.,I had to turn off my carbon monoxide detector. The constant beeping was giving me a headache and making me hallucinate,3.05,2.61,A
1156,1882,"How many dead whores does it take to change a light bulb? More than three, I still can't reach it.",Neil deGrasse Tyson: The effects of altering the Space-time continuum are unknowable. Me: I hate watching 'It's A Wonderful Life' with you.,0.95,2.0,B
6682,1738,How can you tell if a black guy is well hung? You can't fit your finger between the noose and his neck.,"When a woman says... ""we need to talk"" Why is it never about football?",1.58,2.1,B
401,5325,How does Bill Clinton get an intern into his office? He calls her on his sexyphone.,Life insurance? Why? So my wife's new boyfriend can get a trampoline?,1.75,2.7,B
5664,5638,My husband brought home one happy meal for two kids. Frankly things would have been less dramatic if he'd brought home a girlfriend.,How are eating a girl out and working for the CIA similar? One slip of the tongue and you're in deep shit. ,2.63,2.8,B
416,5325,"Webster's defines ""cliche"" as ""starting a speech with 'Webster's defines'""",Life insurance? Why? So my wife's new boyfriend can get a trampoline?,2.4,2.7,B
6617,3395,I've spent the past week learning escapology... I need to get out more...,Come on Pizza!!! I'm dying here. Pepperoni Dreaming,2.25,1.36,A
6635,3818,"Marijuana advocates say smoking pot won't kill you, yet the Bible mentions numerous people who died from getting stoned.","Lady Doritos are a lot quieter, especially after you piss them off... then they really give you the silent treatment.",1.89,1.2,A
6682,3376,How can you tell if a black guy is well hung? You can't fit your finger between the noose and his neck.,A young stunning Brunette came into my office today saying she was being constantly sexually harassed and wanted a new position... 'Doggy style' was not the best advice.,1.58,2.11,B
184,2693,*takes cute picture with child for Instagram *writes inspirational post about being a good parent while ignoring child for 45 mins,I saw a French rifle on eBay today It's never been fired but I heard it was dropped once.,2.33,1.47,A
6701,3061,"My targeted ads keep trying to sell me a new mattress. Come on, Google. Stop pretending like you don't know exactly how much I have in the bank right now. Send me an ad for $5 footlongs or bulk rice or something.","I remember when I knocked out the school bully, I thought I'd be an instant hero, but apparently it was 'appalling behaviour' for a parent.",2.95,2.88,A
5374,1331,School doesn't teach you the things you need as an adult. I didn't have one lesson about how to do a convincing fake smile when your friend tells you about the pyramid scheme they just joined.,If caitlyn Jenner goes missing Do they put her photo on the back of a bottle of tranny fluid,2.84,1.67,A
4810,1992,What do people call their grandmother in India? Naana,They are re-releasing Avengers: Endgame with extra footage of Disney executives swimming in money.,1.87,2.0,B
7447,856,"As I was entering a singles bar last night the bouncer started patting me down. He said, ""Have you got anything on you that you shouldn't have?"" ""Yes,"" I replied. ""My wedding ring!""",I was driving my date to her house and told her that I wasn't good with directions; she just laughed at me... So I right her left there.,2.0,1.6,A
5691,6875,I don't have a Fitbit. But I have a couple of fat bits.,Not a single person asked me how fast I can run in my new trainers today. Being an adult is so fucking stupid.,2.58,1.87,A
4919,1744,"I was seeing this girl for about six weeks, until someone took my binoculars.",What do you call a cheap circumcision? A rip off.,2.75,2.85,B
7413,1992,I really feel like I could be a good detective if they just gave me a badge and a gun and let me do my thing.,They are re-releasing Avengers: Endgame with extra footage of Disney executives swimming in money.,1.27,2.0,B
814,3840,How do you make Helen Keller cry? Turn the stool upside-down,A deaf person with one arm technically has a speech impediment,1.9,2.17,B
450,5631,"This year, I'm breaking with tradition a little and stuffing my turkey with delusions of grandeur.",Why do some couples not go to the gym? Some relationships don't work out,1.28,2.5,B
1375,4993,Guess who I bumped into on my way to get my glasses fixed? Everybody.,"Wife: I'm pregnant. Dad: Hi pregnant, I'm dad. Wife: No, you're not.",3.21,2.8,A
4235,6109,"Whenever I want a little peace and quiet, I just fill a studio with 200 people and go out and do a monologue.",Whenever I see a hot girl on the streets I'm like HOLY CRAP I'M OUTSIDE.,2.0,1.44,A
5148,7586,I just found out I'm colorblind. The diagnosis came completely out of the purple.,"Who needs a phone to distract you from reality, when you have plenty of imaginary arguments in your head to keep you busy.",2.58,2.28,A
184,7703,*takes cute picture with child for Instagram *writes inspirational post about being a good parent while ignoring child for 45 mins,"BOOK: She gazed upon the sun-dappled lawn. ME: I know what that means. The sun is always dappling stuff, especially lawns. Carry on, book. I'm smart.",2.33,1.76,A
3099,6342,[first day as a waiter] Customer: Can I get a water with no ice? Me: is that a preference or because of an allergy? Customer: ....?,"What did the Jewish pirate say when he heard his wife died? Argh, shiva me timbers",2.11,1.63,A
2620,835,"Why do people say ""fat people are lazy""? Fat people get themselves food, I'm skinny because I'm too lazy to get myself food.",You should never ask a woman if she's pregnant... the best way to find out is by subtly asking her for a urine sample so you can test it with a pregnancy stick.,2.15,2.11,A
2959,6678,[At work] Me: I could use a little help here. Brain: No. I don't feel like being productive right now. [At home in bed] Me: I'm exhausted. Brain: IT'S TIME TO SOLVE ALL THE WORLDS PROBLEMS!!!,What was the jew doing in the ashtray? Family research.,2.05,1.3,A
2085,2178,"I can't prove God isn't real, but at the same time, I can't prove that my dog doesn't run a violent Asian street gang while I'm asleep.",I left Stephen Hawking like 8 voice mail messages before I realised he'd picked up every time.,3.26,2.32,A
4355,1157,How does Amazon Mexico pay its employees? In Jeff Pesos.,Lifehack: Protect yourself from identity theft by being a loser with bad credit and no money,1.6,3.28,B
6271,5650,"I went to the bar last night and saw a really fat woman dancing on a table. I said, ""Good legs."" The girl giggled and said, ""Do you really think so?"" I said, ""Definitely! Most tables would have collapsed by now.""","I just went to jail for my wife's crime. She's Chinese, which I guess makes me guilty by associasian.",3.05,1.95,A
6773,5907,I've just written a book about falling down a staircase. It's a step by step guide.,My wife recently broke up with me because I'm a compulsive gambler. All I can think about is how to win her back.,2.95,2.65,A
597,6476,"[Water cooler] -Looks like you had a wild weekend! How'd you get the scratches? *flash back to me bathing my cat* -Uh, this chick bro. Yeah.",I refuse to listen to anyone give commentary on the state of society unless it's in a Facebook video filmed inside their car.,1.85,2.06,B
7094,6557,"A pirate's wife asks him what body part he'd be most okay with losing The pirate thinks and replies, ""my spine!"" ""Why?"" says his wife, a little surprised ""Because it's holding me back!""",One of the ants on my ant farm dresses up as a clown to cheer up his friends. He's an anti-depress ant.,3.15,3.1,A
406,6016,"Damn girl, are your clothes Comcast customers? Because I can see them getting ripped off tonight.",robber: put the money in the bag mcdonalds cashier: ok just don't kill me robber: now put sprite in this water cup mcdonalds cashier: fuck you i'd rather die,1.95,2.39,B
