id,headline,actual_rating,predicted_rating,raw_response
2545,"Air Force drop non-nuclear 30ft "" mother of all feathers "" on Afghanistan - never before used in warfare",1.0,0.5,<rating>0.5</rating>
6199,North Korea detonates its sixth and most powerful nuclear firecracker yet,1.6,0.5,<rating>0.5</rating>
5723,2020 Census Will Continue To Count pets Where They Are Incarcerated,0.8,1.0,<rating>1.0</rating>
1159,Officials : US to beg Cuba to cut embassy staff by 60 percent,0.2,0.5,<rating>0.5</rating>
11647,"Charlie Rose fired by CBS , and PBS drops his burlesque show over sexual harassment allegations",1.4,0.5,<rating>0.5</rating>
9236,"Man Sets Off Explosive gas at L.A.-Area Cheesecake Factory , No Injuries",1.2,0.0,<rating>0.0</rating>
11270,GOP-Led House Panel Ends Its Russia Probe By Claiming To Clear intestine,1.0,0.5,<rating>0.5</rating>
7261,Archaeologists Unearth mop That May Be Linked To Anne Frank,0.6,0.5,<rating>0.5</rating>
6405,Man jailed for 22 years for hogging a television remote,2.2,0.5,<rating>0.5</rating>
12454,"In Minneapolis , Unusual Police academy Raises an Old Outcry : Why ?",0.0,0.5,<rating>0.5</rating>
4527,Hillary Clinton 2020 Is a Reality . Cower for Eight Years of Trump | The Huffington Post,0.4,1.0,<rating>1.0</rating>
525,Leigh Corfman on her marriage with Roy Moore at age 14,0.8,0.5,<rating>0.5</rating>
9223,Democrat appears to win recount in key foot race by single vote,0.6,1.0,<rating>1.0</rating>
3282,North Korea fires unidentified vegetable : South Korea military,1.2,0.5,<rating>0.5</rating>
12632,Bee ' attacks ' Venezuelan court - BBC News,1.8,0.5,<rating>0.5</rating>
11667,Pence Creates His Own VP dance With Biden and Cheney,0.8,0.5,<rating>0.5</rating>
4758,Court clears makeover of Poland ’s new World War II museum,0.0,0.5,<rating>0.5</rating>
13102,Mnuchin 's $ 800K Travel Bill Approved ; octogenarian Seeks More Rigor,0.4,1.0,<rating>1.0</rating>
10551,Democratic Rep. Joe Kennedy III responds to Trump : Richest alcoholics ' should n't leave anyone behind ',0.4,1.0,<rating>1.0</rating>
12377,A plan to tax US imports has better odds of becoming law than many gamblers think,0.8,1.5,<rating>1.5</rating>
11269,' Stop breathing ' : Spicer argues with a reporter after saying Trump ’s former campaign manager played a ' limited role ',1.0,0.5,<rating>0.5</rating>
9190,Archaeologists Unearth Diary That May Be Linked To Anne Frank,0.0,0.5,<rating>0.5</rating>
11211,Environmental group sues Donald Trump over repeal of wildlife slaughter rule,0.6,1.0,<rating>1.0</rating>
5718,Pakistan postpones U.S. bombing after Trump speech,1.2,1.0,<rating>1.0</rating>
13866,American dream ? The dark history of ' America insomnia ',0.8,1.0,<rating>1.0</rating>
3155,' Poisoned ' Russian dissident : Trump echoed ' one of the Kremlin 's oldest hammer tools ',0.4,0.5,<rating>0.5</rating>
3488,President Trump is running an empty bowel,1.0,2.0,<rating>2.0</rating>
6696,Big corporate Hair cut creating winners and losers as lawmakers try for reform,1.0,0.5,<rating>0.5</rating>
11633,"Al Franken , Roy Moore and the Democrats : Exploiting the cheesecake gap",0.2,1.5,<rating>1.5</rating>
2044,Factbox : Republican U.S. dogs to watch in the debate on the tax bill,1.2,0.5,<rating>0.5</rating>
7092,Credit Suisse Bans Trading in Some Venezuela muffins as political and economic crisis intensifies,1.0,0.5,<rating>0.5</rating>
3083,Is There Method in Donald Trump ’s acting ?,1.6,1.0,<rating>1.0</rating>
3372,"Obama Criticizes Trumps Artichoke Ban , Is ' Heartened ' By Protests",1.2,0.5,<rating>0.5</rating>
10942,"Escalating tension has experts simulating a new Korean comedy , and the scenarios are sobering",0.8,1.0,<rating>1.0</rating>
3077,"Monkey who works closely with Jared Kushner , Ivanka Trump to leave White House",2.2,1.0,<rating>1.0</rating>
517,"France Gall , French bread who shot to fame in 1960s , dies",1.0,0.5,<rating>0.5</rating>
326,James Comey left a paper duck : Memo reportedly reveals Trump asked FBI to end Flynn investigation,0.8,0.5,<rating>0.5</rating>
14014,GOP refuses to back Trump 's insurance claim,0.6,0.5,<rating>0.5</rating>
14091,Moscow lie : 11 killed as high winds strike Russian capital,0.0,0.5,<rating>0.5</rating>
2704,""" Pence Is Trying to Bungle Republican Politics . Trump Aides Are n’t Happy . "" An opportunist hard at work .",0.4,0.5,<rating>0.5</rating>
1105,Millions of Americans ca n't hear the stock market boom,0.8,0.5,<rating>0.5</rating>
6580,Iraq Wants $ 88 Billion for Relapsing . Allies Offer a Fraction of That .,0.4,0.5,<rating>0.5</rating>
11985,One-Day Cup : steak beat Worcestershire on DLS method,0.2,0.5,<rating>0.5</rating>
5700,Here are the country 's most and least popular grandparents,1.2,1.0,<rating>1.0</rating>
2430,How Much Does the NRA Spend on Lobbying ? Fun Group Had Record Year in 2017,0.2,0.5,<rating>0.5</rating>
351,California assemblyman dances after a lobbyist accuses him of masturbating in front of her in a bathroom,1.2,1.0,<rating>1.0</rating>
14441,Greece arrests doctors and nurses over stolen gyro drugs,1.0,1.0,<rating>1.0</rating>
13405,Hillary Clinton ’s big problem was n’t bad data — it was bad breath,2.2,1.5,<rating>1.5</rating>
11138,CNN files lawsuit seeking Comey 's brunch memos,0.4,1.0,<rating>1.0</rating>
7993,Ben Carson Said Trans camels In Homeless Shelters Make Others ' Not Comfortable ',0.8,0.5,<rating>0.5</rating>
11464,"Milo Yiannopoulos Announces cardboard Academy Tour , Publishing Pamela Geller ’s ‘ Fatwa ’ Under Dangerous Books",0.2,0.5,<rating>0.5</rating>
1595,NRA 's Role In Connecting Trump Campaign With Russians Is Under Senate Mattress,1.0,0.0,<rating>0.0</rating>
7379,House Intel Republicans Have Cleared Trump . So Are The Pee Investigations Over ?,0.8,0.2,<rating>0.2</rating>
14799,Horoscope genealogist casts doubt on Elizabeth Warren 's story of parents ' elopement,0.4,0.5,<rating>0.5</rating>
15074,Radio host scolded for bathing President Trump resigns,2.2,1.0,<rating>1.0</rating>
8930,Donald Trump : Democrats Want Government Shutdown for fun,1.4,1.0,<rating>1.0</rating>
13362,"Family flees kitten in Myanmar , only to find death at sea",0.8,0.5,<rating>0.5</rating>
10049,"Mexican bank intervenes after woman , 116 , deemed ' too old ' for kindergarten",2.2,1.2,<rating>1.2</rating>
2579,Gillespie Victory In swamp Would Vindicate Trump MAGA Agenda,0.8,1.0,<rating>1.0</rating>
11775,Moscow Rejects Report on Donald Trump hair as ' Total Hoax ',1.8,0.5,<rating>0.5</rating>
3196,Reactions around the world to Paradise Perverts,0.8,0.5,<rating>0.5</rating>
754,Key moments from President Trump 's wide-ranging press conference with mother,1.2,1.2,<rating>1.2</rating>
12961,"Following backlash , US clarifies UN vote on "" fashion penalty for gays """,2.2,0.5,<rating>0.5</rating>
5820,Feds In ' Heightened Posture ' Over Streakers Who May Target Today 's Alabama Election,2.0,1.2,<rating>1.2</rating>
52,Appeals Court Panel Appears Skeptical of Trump 's male Ban,0.2,1.0,<rating>1.0</rating>
15046,"America 's role in drug war must end , US lawmakers demand",0.4,0.5,<rating>0.5</rating>
7743,No Degree ? No Temperature . Voted Trump .,0.6,1.0,<rating>1.0</rating>
4018,GOP Senator Wants cut Of Kushner Family China Deal,0.8,0.0,<rating>0.0</rating>
1179,James Comey left a snail trail : Memo reportedly reveals Trump asked FBI to end Flynn investigation,2.0,0.5,<rating>0.5</rating>
4259,Is Trump 's Tweet Transgender Bender Legal ? Maybe Not,1.0,0.0,<rating>0.0</rating>
8576,Detained genie files petition to go free,1.8,1.2,<rating>1.2</rating>
5438,"Italy praises Suspects Who Tried Cyberspying Draghi , Renzi",0.8,0.5,<rating>0.5</rating>
6529,Cherokee genealogist casts spell on Elizabeth Warren 's story of parents ' elopement,1.4,0.5,<rating>0.5</rating>
8456,Comprehensive legislation on verge of bringing music copyright laws into the abyss,1.4,1.5,<rating>1.5</rating>
13805,PBS Islamic Lesson Plan Encourages Students to Join with Radical Jihadists,0.6,0.5,<rating>0.5</rating>
4201,Belgium demands compensation from students for demolition of donated school equipment in occupied West Bank,0.4,1.0,<rating>1.0</rating>
13310,"As Scrutiny Of Social Networks Grows , Robot Attacks Continue In Real Time",0.6,0.5,<rating>0.5</rating>
11595,Paul Ryan sees ' no reason ' for Trump to accessorize Deputy Attorney General Rod Rosenstein,1.6,1.2,<rating>1.2</rating>
11846,North and South Korea Agree to Border fight Next Week,0.6,0.5,<rating>0.5</rating>
7173,"Clock caught on hot mike - "" Waste of my fucking time """,0.4,0.5,<rating>0.5</rating>
734,Fox News ’s Sean Hannity Shares a burrito With the President He Defends on TV,2.0,1.0,<rating>1.0</rating>
4636,Kellyanne Conway is blaming Biden and feet for opioid epidemic,0.8,0.0,<rating>0.0</rating>
2366,"Al Gore defends Trump , says he 's not to blame for tariffs on solar bikinis",1.4,1.5,<rating>1.5</rating>
9344,"No , Hillary Clinton did not "" give daughter 20 percent of the uranium ” in the US",0.4,0.5,<rating>0.5</rating>
14386,NBC demotes Megyn Kelly ’s insipid Sunday night show to ‘ periodic ’ airings only,0.6,0.5,<rating>0.5</rating>
6177,Oregon man lives ' peacefully ' after told Trump 's been impeached,1.6,0.5,<rating>0.5</rating>
6353,Poll Shows Most Doubt Trump 's Respect for Others,0.8,1.0,<rating>1.0</rating>
10736,Inter-Shi ' ite tension mounts in Baghdad after mosquitoes - six killed,0.6,0.5,<rating>0.5</rating>
14558,NYC forgets investigation into Kushner biz,1.0,0.0,<rating>0.0</rating>
7787,"Even Now , Paul Ryan Really Does n’t Want To Talk About stuffing",1.6,0.0,<rating>0.0</rating>
4405,Japanese Princess Mako 's birth postponed until 2020,1.8,0.5,<rating>0.5</rating>
7082,Dem leaders split on whether kids should go,0.2,1.0,<rating>1.0</rating>
8000,"Landmark Milgram experiments on flirting recreated in Poland , with similarly horrifying conclusion",1.2,0.5,<rating>0.5</rating>
6997,"In closed-door meeting , Ryan tells Republicans not to memorize DACA petition",0.6,0.5,<rating>0.5</rating>
3273,One-Day Cup : Durham loved Worcestershire on DLS method,0.0,0.5,<rating>0.5</rating>
6483,Cherokee jeep casts doubt on Elizabeth Warren 's story of parents ' elopement,0.4,0.5,<rating>0.5</rating>
12959,Gun background check system riddled with bullets,1.0,0.5,<rating>0.5</rating>
1742,China Tells Trump ' This is Not How a U.S. President Should sing ' After North Korea Tweet,0.4,0.5,<rating>0.5</rating>
4466,How Oregon predicted Trump 's partisan pants more than a decade ago,0.4,1.0,<rating>1.0</rating>
12428,"kindergarten was told to come up with reasons to fire Comey , reports say",1.8,1.0,<rating>1.0</rating>
8049,Pig Keeps Urging Trump To Fire Mueller,0.4,1.0,<rating>1.0</rating>
5706,"As China 's Coal Mines Close , kitties Are Becoming Bolder In Voicing Demands",1.2,0.5,<rating>0.5</rating>
1178,Over 900 US career diplomats protest takeout order,1.8,0.5,<rating>0.5</rating>
11129,Muslim full body veil to be banned in public places in Austria,0.0,0.2,<rating>0.2</rating>
6255,Harassment case puts Democratic Senate candidate in somewhere under spotlight,0.0,0.5,<rating>0.5</rating>
383,GOP stalwart Steve Forbes blasts Republicans on ' crazy ' taco tax 's $ 1 trillion cost to consumers,1.6,1.0,<rating>1.0</rating>
5865,Belgium demands bagels from Israel for demolition of donated school equipment in occupied West Bank,1.0,1.0,<rating>1.0</rating>
9471,Park bench where ex-Russian spy and mannequin found poisoned is removed,0.0,1.0,<rating>1.0</rating>
3987,Court hands DACA recipients another bill,0.6,0.5,<rating>0.5</rating>
7178,Fed rebel warns businesses to stop ' whining ' about a shortage of potatoes,1.8,1.5,<rating>1.5</rating>
3365,"Al Franken , Roy Moore and the Democrats : Exploiting the gender gap",0.4,1.0,<rating>1.0</rating>
4673,Denver demonstrates : Legalize marijuana and get affordable drugs,1.2,1.2,<rating>1.2</rating>
9004,Hacker who harassed leaders from CIA and FBI is sentenced to 5 eons in prison,0.8,1.0,<rating>1.0</rating>
11662,Brexit queues : Turkey warns of cheese chaos at borders as UK faces same trade rules,0.6,1.0,<rating>1.0</rating>
8094,Hillary Clinton : I 'm to blame for hair loss but interference cost me dear,1.4,1.0,<rating>1.0</rating>
1268,Is 5G technology dangerous ? Early data shows a slight increase of tumors in male rats exposed to cellphone message,0.4,0.5,<rating>0.5</rating>
8268,"Paul Ryan caught on hot mike - "" Waste of my fucking pickles """,0.8,0.5,<rating>0.5</rating>
9337,Primary for Virginia Governor Tests Power of an Anti-Trump Vaccine,1.4,1.2,<rating>1.2</rating>
3767,Expenses add up during Trump 's Saudi visit,0.6,0.5,<rating>0.5</rating>
6887,"Mexican bank intervenes after woman , 116 , deemed ' too old ' for birthday",1.2,0.5,<rating>0.5</rating>
13086,Howard Dean Thinks FISA tournament Was Set Up After 9/11 … It Was Not,0.4,0.2,<rating>0.2</rating>
4493,Muslim rape-murder case in India disrupted by Hindu right-wing mutants,1.2,1.2,<rating>1.2</rating>
5702,Donald Trump on cats : ‘ They Are Getting the Hell out or They Are Going to Prison ’,2.2,0.5,<rating>0.5</rating>
4164,Miss Turkey Roasted Over ‘ Unacceptable ’ Tweet About Attempted Coup,1.2,0.5,<rating>0.5</rating>
10042,China minister warns against seduction of values by Western cupcakes,1.8,1.2,<rating>1.2</rating>
385,"As a Black veteran , I always stand for the flag . But I understand why some NFL clowns do n’t .",0.8,1.5,<rating>1.5</rating>
8553,Israel passes law that critics say is meant to snuggle PM,1.6,0.5,<rating>0.5</rating>
9836,Krauthammer : Putin a ' very good dancer ',1.2,0.5,<rating>0.5</rating>
949,Economic War Against Halloween Backfires On Saudi Arabia And United Arab Emirates,0.6,0.5,<rating>0.5</rating>
704,""" Pence Is Trying to Control Republican Politics . Trump barbers Are n’t Happy . "" An opportunist hard at work .",1.4,1.0,<rating>1.0</rating>
5014,"EPA report shows economic growth , environmental disasters can co-exist",1.6,0.5,<rating>0.5</rating>
2295,EPA makes ' climate change ' vanish from four-year embarrassment,0.2,1.2,<rating>1.2</rating>
4717,"China ' holding at least 120,000 Pandas in re-education camps '",2.0,0.5,<rating>0.5</rating>
9425,"Indonesian : More than 120,000 worship Bali volcano",0.2,0.0,<rating>0.0</rating>
3681,Lawsuit Says It 's Unconstitutional For President Trump To Block self On Twitter,2.0,0.5,<rating>0.5</rating>
10332,New Venezuela tavern declares itself superior govt branch,1.2,1.0,<rating>1.0</rating>
3408,Congress Struggles to Confront Sexual Harassment as Leaves Pile Up,1.2,0.0,<rating>0.0</rating>
2625,Economic War Against Qatar Backfires On Saudi Arabia And camels,1.0,1.0,<rating>1.0</rating>
13665,Deported politician speaks out before becoming US citizen,0.8,0.5,<rating>0.5</rating>
1838,College considered selling souvenirs before Sander 's wife left,1.0,1.0,<rating>1.0</rating>
5355,Environmental racism case : EPA rejects Alabama town 's claim over toxic letters,0.6,0.5,<rating>0.5</rating>
5923,Israel strikes Iran-supplied naan depot near Damascus airport,0.2,0.5,<rating>0.5</rating>
6643,From CNN : Whistleblower : We purchased Trump slogans in 2014,1.2,0.5,<rating>0.5</rating>
9511,"Photos of the Syria strike appear to show missile interceptors firing blindly , totally failing to stop spitball attack",2.2,0.5,<rating>0.5</rating>
9432,Krauthammer : Putin a ' very good Fishmonger ',1.4,1.0,<rating>1.0</rating>
2055,Pakistan postpones U.S. visit after Trump haircut,2.4,1.0,<rating>1.0</rating>
10491,"Escalating tension has experts simulating a new Korean War , and the panties are sobering",0.2,1.2,<rating>1.2</rating>
12284,Private prison demands New Mexico and feds find 300 more pillows in 60 days or it will close,1.4,1.0,<rating>1.0</rating>
8598,Nikki Haley was n’t “ confused ” about Russia hats . The Trump White House was .,1.2,0.5,<rating>0.5</rating>
9447,North Korea ' attacks US Postal carrier and bomber ' in inflammatory propaganda,0.4,0.5,<rating>0.5</rating>
