id,edit1,edit2,mean_grade1,mean_grade2,label,expected,prediction,is_correct,raw_response
3256-8890,inspirational,kitchen,0.6,1.4,2,B,B,True,<answer>B</answer>
9233-8890,mocks,kitchen,0.4,1.4,2,B,B,True,<answer>B</answer>
10607-11116,misses,Autocracy,0.4,0.6,2,B,B,True,<answer>B</answer>
10607-1056,misses,Hotel,0.4,0.2,1,A,B,False,<answer>B</answer>
11116-1056,Autocracy,Hotel,0.6,0.2,1,A,B,False,<answer>B</answer>
5891-8983,intelligence,lies,1.6,0.2,1,A,A,True,<answer>A</answer>
5891-12335,intelligence,underwear,1.6,1.4,1,A,B,False,<answer>B</answer>
8983-12335,lies,underwear,0.2,1.4,2,B,B,True,<answer>B</answer>
11027-7847,banana,text,0.6,1.4,2,B,B,True,<answer>B</answer>
8330-7847,Kindergarten,text,0.6,1.4,2,B,B,True,<answer>B</answer>
14713-2733,thrown,ate,0.0,0.8,2,B,B,True,<answer>B</answer>
2706-2733,sang,ate,0.0,0.8,2,B,B,True,<answer>B</answer>
8359-3429,dancing,date,1.0,2.0,2,B,B,True,<answer>B</answer>
3429-7593,date,doctor,2.0,1.0,1,A,B,False,<answer>B</answer>
11094-8417,bucks,toothpicks,1.4,0.4,1,A,B,False,<answer>B</answer>
11094-10948,bucks,seconds,1.4,0.8,1,A,B,False,<answer>B</answer>
8417-10948,toothpicks,seconds,0.4,0.8,2,B,B,True,<answer>B</answer>
406-13873,stoner,puppys,1.0,0.4,1,A,B,False,<answer>B</answer>
406-14302,stoner,snail,1.0,1.6,2,B,B,True,<answer>B</answer>
13873-14302,puppys,snail,0.4,1.6,2,B,B,True,<answer>B</answer>
12124-3328,dog,chef,1.2,1.6,2,B,B,True,<answer>B</answer>
12124-4337,dog,fraternity,1.2,1.4,2,B,B,True,<answer>B</answer>
3328-4337,chef,fraternity,1.6,1.4,1,A,B,False,<answer>B</answer>
2536-8291,dinosaur,Samurai,0.2,1.6,2,B,B,True,<answer>B</answer>
742-9293,blood,friendship,0.4,1.4,2,B,A,False,<answer>A</answer>
742-4705,blood,weatherizing,0.4,0.8,2,B,B,True,<answer>B</answer>
9293-4705,friendship,weatherizing,1.4,0.8,1,A,B,False,<answer>B</answer>
11228-5837,Humor,orange,0.2,1.2,2,B,B,True,<answer>B</answer>
5837-4683,orange,trampoline,1.2,0.2,1,A,B,False,<answer>B</answer>
12827-8945,genital,swap,0.4,0.0,1,A,A,True,<answer>A</answer>
8945-1894,swap,corrupting,0.0,0.4,2,B,B,True,<answer>B</answer>
7394-12114,shredding,dreaming,0.2,0.4,2,B,A,False,<answer>A</answer>
7394-12768,shredding,ignoring,0.2,1.0,2,B,A,False,<answer>A</answer>
12114-12768,dreaming,ignoring,0.4,1.0,2,B,B,True,<answer>B</answer>
2115-9509,bartender,repurpose,0.8,0.4,1,A,A,True,<answer>A</answer>
2115-8352,bartender,seat,0.8,0.2,1,A,A,True,<answer>A</answer>
9509-8352,repurpose,seat,0.4,0.2,1,A,B,False,<answer>B</answer>
10929-3359,joke,untruth,1.0,0.0,1,A,B,False,<answer>B</answer>
10929-8517,joke,food,1.0,1.4,2,B,A,False,<answer>A</answer>
3359-8517,untruth,food,0.0,1.4,2,B,A,False,<answer>A</answer>
5875-11933,Robot,Turnip,0.8,0.4,1,A,B,False,<answer>B</answer>
5875-13313,Robot,Idiot,0.8,0.6,1,A,B,False,<answer>B</answer>
11933-13313,Turnip,Idiot,0.4,0.6,2,B,A,False,<answer>A</answer>
5976-11327,returns,Chest,0.8,1.0,2,B,B,True,<answer>B</answer>
1476-11327,Beef,Chest,0.8,1.0,2,B,B,True,<answer>B</answer>
464-804,librarian,schoolchildren,0.4,1.0,2,B,B,True,<answer>B</answer>
464-5753,librarian,me,0.4,0.2,1,A,B,False,<answer>B</answer>
804-5753,schoolchildren,me,1.0,0.2,1,A,B,False,<answer>B</answer>
905-14747,party,nap,0.0,1.4,2,B,B,True,<answer>B</answer>
905-14150,party,drinking,0.0,1.2,2,B,B,True,<answer>B</answer>
14747-14150,nap,drinking,1.4,1.2,1,A,A,True,<answer>A</answer>
14843-13161,Video,laughing,1.8,1.0,1,A,B,False,<answer>B</answer>
14843-6124,Video,viewer,1.8,1.0,1,A,B,False,<answer>B</answer>
6851-1065,denies,guitar,0.0,1.8,2,B,B,True,<answer>B</answer>
6851-13111,denies,donut,0.0,0.6,2,B,B,True,<answer>B</answer>
1065-13111,guitar,donut,1.8,0.6,1,A,B,False,<answer>B</answer>
3466-467,pink,week,1.2,0.2,1,A,B,False,<answer>B</answer>
3466-6243,pink,comrades,1.2,0.6,1,A,B,False,<answer>B</answer>
467-6243,week,comrades,0.2,0.6,2,B,B,True,<answer>B</answer>
12958-4853,orgy,monkey,1.2,0.8,1,A,B,False,<answer>B</answer>
12958-3387,orgy,laughing,1.2,0.6,1,A,A,True,<answer>A</answer>
4853-3387,monkey,laughing,0.8,0.6,1,A,B,False,<answer>B</answer>
33-14018,Egg,throws,1.6,0.4,1,A,A,True,<answer>A</answer>
33-6465,Egg,Woman,1.6,1.2,1,A,A,True,<answer>A</answer>
14018-6465,throws,Woman,0.4,1.2,2,B,B,True,<answer>B</answer>
9463-7377,fear,stares,0.6,0.4,1,A,B,False,<answer>B</answer>
9463-10656,fear,toupee,0.6,1.8,2,B,B,True,<answer>B</answer>
7377-10656,stares,toupee,0.4,1.8,2,B,B,True,<answer>B</answer>
10245-13765,seals,criminals,0.4,0.2,1,A,B,False,<answer>B</answer>
10245-10931,seals,matadors,0.4,0.2,1,A,B,False,<answer>B</answer>
13689-5210,Checkers,patterns,1.4,1.0,1,A,A,True,<answer>A</answer>
5210-3725,patterns,addict,1.0,1.4,2,B,B,True,<answer>B</answer>
7554-4524,collusion,Russia,1.4,0.8,1,A,B,False,<answer>B</answer>
7554-1778,collusion,pancake,1.4,1.8,2,B,B,True,<answer>B</answer>
4524-1778,Russia,pancake,0.8,1.8,2,B,B,True,<answer>B</answer>
653-13746,eyeshadow,parakeets,0.8,0.0,1,A,B,False,<answer>B</answer>
653-6627,eyeshadow,existence,0.8,1.0,2,B,B,True,<answer>B</answer>
13746-6627,parakeets,existence,0.0,1.0,2,B,B,True,<answer>B</answer>
12088-6311,sacrifice,insults,1.0,0.0,1,A,B,False,<answer>B</answer>
12088-6262,sacrifice,himself,1.0,2.4,2,B,B,True,<answer>B</answer>
6311-6262,insults,himself,0.0,2.4,2,B,B,True,<answer>B</answer>
6704-3946,hairdresser,Juggler,2.4,0.4,1,A,B,False,<answer>B</answer>
6704-1633,hairdresser,haircut,2.4,2.2,1,A,B,False,<answer>B</answer>
3946-1633,Juggler,haircut,0.4,2.2,2,B,B,True,<answer>B</answer>
5617-7292,Enslave,koala,0.8,1.4,2,B,B,True,<answer>B</answer>
11971-7292,destroy,koala,0.8,1.4,2,B,B,True,<answer>B</answer>
2470-9974,pockets,books,1.2,0.2,1,A,B,False,<answer>B</answer>
2470-5270,pockets,soaps,1.2,0.8,1,A,B,False,<answer>B</answer>
9974-5270,books,soaps,0.2,0.8,2,B,B,True,<answer>B</answer>
6941-7526,scam,dump,0.2,1.2,2,B,B,True,<answer>B</answer>
4675-7526,clothesline,dump,0.2,1.2,2,B,B,True,<answer>B</answer>
8984-13534,Voter,kid,0.4,1.0,2,B,B,True,<answer>B</answer>
8984-1398,Voter,jog,0.4,1.2,2,B,B,True,<answer>B</answer>
13534-1398,kid,jog,1.0,1.2,2,B,B,True,<answer>B</answer>
13750-13754,wish,wedgie,0.4,1.6,2,B,B,True,<answer>B</answer>
13750-11757,wish,fantasy,0.4,1.2,2,B,B,True,<answer>B</answer>
13754-11757,wedgie,fantasy,1.6,1.2,1,A,B,False,<answer>B</answer>
5289-4905,roasted,dinner,1.4,1.8,2,B,B,True,<answer>B</answer>
5289-12055,roasted,waddling,1.4,1.2,1,A,B,False,<answer>B</answer>
4905-12055,dinner,waddling,1.8,1.2,1,A,B,False,<answer>B</answer>
8873-10976,believe,romance,1.2,1.0,1,A,B,False,<answer>B</answer>
8873-9315,believe,frame,1.2,1.8,2,B,B,True,<answer>B</answer>
10976-9315,romance,frame,1.0,1.8,2,B,B,True,<answer>B</answer>
1820-12362,Bribes,Coupons,2.0,0.8,1,A,B,False,<answer>B</answer>
6097-12362,bribes,Coupons,2.0,0.8,1,A,B,False,<answer>B</answer>
5850-6873,every,toothbrushing,1.0,0.8,1,A,B,False,<answer>B</answer>
5850-4874,every,soup,1.0,0.6,1,A,B,False,<answer>B</answer>
6873-4874,toothbrushing,soup,0.8,0.6,1,A,B,False,<answer>B</answer>
1970-10959,Funny,Halitosis,0.8,1.4,2,B,B,True,<answer>B</answer>
3744-10959,dogs,Halitosis,0.8,1.4,2,B,B,True,<answer>B</answer>
12344-3295,pollution,stinks,0.8,1.4,2,B,B,True,<answer>B</answer>
12344-10714,pollution,failed,0.8,1.0,2,B,B,True,<answer>B</answer>
3295-10714,stinks,failed,1.4,1.0,1,A,A,True,<answer>A</answer>
6314-8911,checkers,profiling,1.4,0.0,1,A,A,True,<answer>A</answer>
8160-8911,marrying,profiling,1.4,0.0,1,A,A,True,<answer>A</answer>
11517-10086,popcorn,confuses,0.2,0.8,2,B,A,False,<answer>A</answer>
11517-5512,popcorn,lemon,0.2,0.6,2,B,B,True,<answer>B</answer>
10086-5512,confuses,lemon,0.8,0.6,1,A,B,False,<answer>B</answer>
6368-4459,Free,Party,0.2,0.0,1,A,B,False,<answer>B</answer>
4459-13264,Party,Impeach,0.0,0.2,2,B,B,True,<answer>B</answer>
6610-14294,South,concert,0.6,0.8,2,B,B,True,<answer>B</answer>
14294-11781,concert,song,0.8,0.6,1,A,A,True,<answer>A</answer>
4041-14971,Lipstick,hat,1.0,0.6,1,A,B,False,<answer>B</answer>
4041-878,Lipstick,dog,1.0,0.8,1,A,B,False,<answer>B</answer>
14971-878,hat,dog,0.6,0.8,2,B,B,True,<answer>B</answer>
12298-958,Urchins,lunch,0.6,1.8,2,B,B,True,<answer>B</answer>
12371-958,Owners,lunch,0.6,1.8,2,B,B,True,<answer>B</answer>
9303-11025,decorates,cheerleaders,1.2,1.4,2,B,B,True,<answer>B</answer>
9303-12556,decorates,Fun,1.2,1.0,1,A,B,False,<answer>B</answer>
11025-12556,cheerleaders,Fun,1.4,1.0,1,A,B,False,<answer>B</answer>
14079-6301,soccer,asthma,0.4,1.0,2,B,B,True,<answer>B</answer>
14079-4740,soccer,Idiot,0.4,1.0,2,B,B,True,<answer>B</answer>
9672-6783,pimple,goblin,1.2,2.0,2,B,A,False,<answer>A</answer>
6783-3928,goblin,academics,2.0,1.2,1,A,B,False,<answer>B</answer>
3887-9466,thoughts,cute,1.4,0.8,1,A,B,False,<answer>B</answer>
3887-10339,thoughts,mall,1.4,1.0,1,A,B,False,<answer>B</answer>
9466-10339,cute,mall,0.8,1.0,2,B,B,True,<answer>B</answer>
1021-6563,election,pumpkin,0.6,0.8,2,B,B,True,<answer>B</answer>
1021-779,election,Spellers,0.6,2.2,2,B,B,True,<answer>B</answer>
6563-779,pumpkin,Spellers,0.8,2.2,2,B,B,True,<answer>B</answer>
8182-6351,jumped,puppet,0.4,2.0,2,B,B,True,<answer>B</answer>
8182-12210,jumped,chump,0.4,1.0,2,B,B,True,<answer>B</answer>
6351-12210,puppet,chump,2.0,1.0,1,A,B,False,<answer>B</answer>
11400-4431,Bedroom,groin,2.2,1.0,1,A,B,False,<answer>B</answer>
11697-4431,bedroom,groin,2.2,1.0,1,A,B,False,<answer>B</answer>
11917-8492,increase,banana,1.2,1.0,1,A,B,False,<answer>B</answer>
11917-14415,increase,eats,1.2,1.4,2,B,B,True,<answer>B</answer>
8492-14415,banana,eats,1.0,1.4,2,B,B,True,<answer>B</answer>
12862-13452,socks,increasing,0.8,0.2,1,A,A,True,<answer>A</answer>
12862-5456,socks,Clown,0.8,1.0,2,B,A,False,<answer>A</answer>
13452-5456,increasing,Clown,0.2,1.0,2,B,B,True,<answer>B</answer>
10700-9986,roach,parrot,1.4,1.2,1,A,B,False,<answer>B</answer>
10700-8487,roach,motel,1.4,0.8,1,A,B,False,<answer>B</answer>
9986-8487,parrot,motel,1.2,0.8,1,A,B,False,<answer>B</answer>
10465-10212,shooting,singing,0.8,1.0,2,B,B,True,<answer>B</answer>
10465-748,shooting,sleeping,0.8,2.8,2,B,B,True,<answer>B</answer>
10212-748,singing,sleeping,1.0,2.8,2,B,B,True,<answer>B</answer>
11449-9262,fleas,farms,0.4,0.2,1,A,A,True,<answer>A</answer>
11449-14132,fleas,broomstick,0.4,0.6,2,B,A,False,<answer>A</answer>
9262-14132,farms,broomstick,0.2,0.6,2,B,B,True,<answer>B</answer>
12080-2465,mistletoe,Rigatoni,1.2,0.4,1,A,B,False,<answer>B</answer>
12080-9583,mistletoe,Goblin,1.2,0.6,1,A,B,False,<answer>B</answer>
2465-9583,Rigatoni,Goblin,0.4,0.6,2,B,B,True,<answer>B</answer>
2925-598,prostitutes,fictional,1.2,1.4,2,B,B,True,<answer>B</answer>
2925-1157,prostitutes,unofficial,1.2,0.4,1,A,A,True,<answer>A</answer>
598-1157,fictional,unofficial,1.4,0.4,1,A,B,False,<answer>B</answer>
8332-3782,Donkey,Racquetball,1.4,1.0,1,A,B,False,<answer>B</answer>
8332-719,Donkey,decorations,1.4,1.8,2,B,B,True,<answer>B</answer>
3782-719,Racquetball,decorations,1.0,1.8,2,B,B,True,<answer>B</answer>
5390-829,photo,puppies,0.6,1.0,2,B,B,True,<answer>B</answer>
5390-2838,photo,cake,0.6,1.0,2,B,B,True,<answer>B</answer>
3479-4206,hiss,waver,1.2,1.6,2,B,B,True,<answer>B</answer>
3479-12015,hiss,tweet,1.2,2.0,2,B,B,True,<answer>B</answer>
4206-12015,waver,tweet,1.6,2.0,2,B,B,True,<answer>B</answer>
6804-3943,hate,sing,1.8,1.4,1,A,B,False,<answer>B</answer>
6804-12263,hate,bungle,1.8,1.0,1,A,B,False,<answer>B</answer>
3943-12263,sing,bungle,1.4,1.0,1,A,B,False,<answer>B</answer>
6838-14266,Earth,pumpkin,1.2,1.0,1,A,A,True,<answer>A</answer>
14266-8387,pumpkin,Nucleus,1.0,1.2,2,B,A,False,<answer>A</answer>
7521-13268,meat,liposuction,0.2,1.2,2,B,B,True,<answer>B</answer>
7521-5956,meat,Twitter,0.2,1.6,2,B,B,True,<answer>B</answer>
13268-5956,liposuction,Twitter,1.2,1.6,2,B,B,True,<answer>B</answer>
10609-6992,turtle,monkey,1.8,1.6,1,A,A,True,<answer>A</answer>
10609-9654,turtle,janitor,1.8,1.4,1,A,B,False,<answer>B</answer>
6992-9654,monkey,janitor,1.6,1.4,1,A,B,False,<answer>B</answer>
11225-5279,prison,pumpkin,0.6,1.0,2,B,B,True,<answer>B</answer>
11225-5739,prison,disaster,0.6,0.4,1,A,B,False,<answer>B</answer>
5279-5739,pumpkin,disaster,1.0,0.4,1,A,B,False,<answer>B</answer>
155-7674,eating,taco,1.0,1.8,2,B,B,True,<answer>B</answer>
155-2884,eating,Race,1.0,0.4,1,A,B,False,<answer>B</answer>
7674-2884,taco,Race,1.8,0.4,1,A,A,True,<answer>A</answer>
12682-10385,banana,Comedy,1.8,1.2,1,A,A,True,<answer>A</answer>
2504-10385,Puppy,Comedy,1.8,1.2,1,A,B,False,<answer>B</answer>
8896-2921,tannings,pizza,1.2,0.8,1,A,B,False,<answer>B</answer>
2921-7979,pizza,Leader,0.8,1.2,2,B,B,True,<answer>B</answer>
9862-2496,diet,umbrellas,0.2,0.6,2,B,B,True,<answer>B</answer>
9862-2881,diet,Citizens,0.2,1.0,2,B,B,True,<answer>B</answer>
2496-2881,umbrellas,Citizens,0.6,1.0,2,B,B,True,<answer>B</answer>
11976-12435,hotel,shutdown,0.2,0.6,2,B,B,True,<answer>B</answer>
11976-7710,hotel,haircut,0.2,1.8,2,B,B,True,<answer>B</answer>
12435-7710,shutdown,haircut,0.6,1.8,2,B,B,True,<answer>B</answer>
7069-14693,migrants,toilets,0.6,1.4,2,B,B,True,<answer>B</answer>
7069-6240,migrants,agent,0.6,1.2,2,B,B,True,<answer>B</answer>
14693-6240,toilets,agent,1.4,1.2,1,A,B,False,<answer>B</answer>
2845-1315,children,dance,0.4,1.2,2,B,B,True,<answer>B</answer>
2845-12733,children,begs,0.4,1.4,2,B,B,True,<answer>B</answer>
1315-12733,dance,begs,1.2,1.4,2,B,B,True,<answer>B</answer>
1873-9031,tacos,monkeys,2.0,0.6,1,A,B,False,<answer>B</answer>
11810-9031,Zombies,monkeys,2.0,0.6,1,A,B,False,<answer>B</answer>
7976-12995,call,fight,1.6,1.0,1,A,B,False,<answer>B</answer>
7976-7361,call,invite,1.6,0.4,1,A,A,True,<answer>A</answer>
12995-7361,fight,invite,1.0,0.4,1,A,B,False,<answer>B</answer>
5046-4693,wives,Wind,1.6,0.8,1,A,B,False,<answer>B</answer>
5046-7958,wives,tie,1.6,1.0,1,A,B,False,<answer>B</answer>
4693-7958,Wind,tie,0.8,1.0,2,B,B,True,<answer>B</answer>
12997-7089,southerners,dream,0.6,1.4,2,B,B,True,<answer>B</answer>
12997-3137,southerners,paragons,0.6,0.0,1,A,B,False,<answer>B</answer>
7089-3137,dream,paragons,1.4,0.0,1,A,B,False,<answer>B</answer>
2976-12188,Kidnapping,Hairdo,0.8,1.8,2,B,B,True,<answer>B</answer>
2976-5610,Kidnapping,dummies,0.8,1.2,2,B,B,True,<answer>B</answer>
12188-5610,Hairdo,dummies,1.8,1.2,1,A,B,False,<answer>B</answer>
6808-421,infested,trash,0.6,2.0,2,B,B,True,<answer>B</answer>
9496-421,remodeled,trash,0.6,2.0,2,B,B,True,<answer>B</answer>
1631-989,donors,surprise,0.4,0.6,2,B,B,True,<answer>B</answer>
1631-3346,donors,birthday,0.4,0.8,2,B,B,True,<answer>B</answer>
989-3346,surprise,birthday,0.6,0.8,2,B,B,True,<answer>B</answer>
10823-8700,suicide,toupee,0.2,1.6,2,B,B,True,<answer>B</answer>
10823-7895,suicide,confinement,0.2,1.0,2,B,B,True,<answer>B</answer>
8700-7895,toupee,confinement,1.6,1.0,1,A,A,True,<answer>A</answer>
781-1830,food,restaurants,2.0,1.2,1,A,B,False,<answer>B</answer>
781-10149,food,maid,2.0,1.0,1,A,B,False,<answer>B</answer>
1830-10149,restaurants,maid,1.2,1.0,1,A,B,False,<answer>B</answer>
9811-11008,hairstyle,stylist,2.2,1.4,1,A,B,False,<answer>B</answer>
9811-12450,hairstyle,hair,2.2,1.8,1,A,A,True,<answer>A</answer>
11008-12450,stylist,hair,1.4,1.8,2,B,B,True,<answer>B</answer>
6787-13736,wives,laughter,1.2,0.2,1,A,B,False,<answer>B</answer>
6787-1908,wives,prays,1.2,0.0,1,A,A,True,<answer>A</answer>
13736-1908,laughter,prays,0.2,0.0,1,A,A,True,<answer>A</answer>
13613-12880,brain,cheese,2.0,1.8,1,A,B,False,<answer>B</answer>
13613-9780,brain,lies,2.0,0.6,1,A,B,False,<answer>B</answer>
12880-9780,cheese,lies,1.8,0.6,1,A,B,False,<answer>B</answer>
1191-13083,thumb,candy,2.0,1.0,1,A,A,True,<answer>A</answer>
1191-10327,thumb,moose,2.0,0.4,1,A,B,False,<answer>B</answer>
13083-10327,candy,moose,1.0,0.4,1,A,B,False,<answer>B</answer>
11489-3773,Pumpkin,nominee,0.2,0.0,1,A,B,False,<answer>B</answer>
11489-503,Pumpkin,addict,0.2,1.4,2,B,B,True,<answer>B</answer>
3773-503,nominee,addict,0.0,1.4,2,B,B,True,<answer>B</answer>
12014-11473,kiss,minute,1.4,1.0,1,A,B,False,<answer>B</answer>
12014-13737,kiss,eat,1.4,1.6,2,B,B,True,<answer>B</answer>
11473-13737,minute,eat,1.0,1.6,2,B,B,True,<answer>B</answer>
816-10834,ignore,hustling,1.0,0.4,1,A,B,False,<answer>B</answer>
10834-11712,hustling,remove,0.4,1.0,2,B,A,False,<answer>A</answer>
8400-3785,taffy,orgy,1.2,2.2,2,B,B,True,<answer>B</answer>
8400-8869,taffy,Camel,1.2,0.8,1,A,A,True,<answer>A</answer>
3785-8869,orgy,Camel,2.2,0.8,1,A,A,True,<answer>A</answer>
8290-12462,duties,brooms,1.0,1.6,2,B,B,True,<answer>B</answer>
8290-9759,duties,defeat,1.0,0.2,1,A,B,False,<answer>B</answer>
12462-9759,brooms,defeat,1.6,0.2,1,A,B,False,<answer>B</answer>
12757-12271,chickens,poultry,2.0,2.4,2,B,A,False,<answer>A</answer>
12757-12270,chickens,swimming,2.0,1.2,1,A,A,True,<answer>A</answer>
12271-12270,poultry,swimming,2.4,1.2,1,A,A,True,<answer>A</answer>
4339-7845,trees,bathroom,0.6,1.2,2,B,B,True,<answer>B</answer>
9694-7845,paying,bathroom,0.6,1.2,2,B,B,True,<answer>B</answer>
8314-14964,coffees,Llamas,0.6,1.2,2,B,B,True,<answer>B</answer>
8314-14584,coffees,eon,0.6,1.2,2,B,B,True,<answer>B</answer>
13159-4361,tickling,sitcoms,1.4,0.4,1,A,B,False,<answer>B</answer>
13159-14174,tickling,salmon,1.4,1.6,2,B,A,False,<answer>A</answer>
4361-14174,sitcoms,salmon,0.4,1.6,2,B,B,True,<answer>B</answer>
669-1419,Manager,pumpkin,0.2,2.0,2,B,B,True,<answer>B</answer>
669-8167,Manager,worker,0.2,1.0,2,B,B,True,<answer>B</answer>
1419-8167,pumpkin,worker,2.0,1.0,1,A,A,True,<answer>A</answer>
8920-4616,Mascots,cheerleaders,1.2,1.6,2,B,B,True,<answer>B</answer>
8920-4892,Mascots,drinkers,1.2,0.8,1,A,A,True,<answer>A</answer>
4616-4892,cheerleaders,drinkers,1.6,0.8,1,A,B,False,<answer>B</answer>
5049-2940,Hilarity,Nougat,1.2,0.8,1,A,B,False,<answer>B</answer>
5049-12129,Hilarity,saltiness,1.2,1.8,2,B,B,True,<answer>B</answer>
2940-12129,Nougat,saltiness,0.8,1.8,2,B,A,False,<answer>A</answer>
9360-5041,obesity,jam,0.4,1.6,2,B,B,True,<answer>B</answer>
9360-439,obesity,mispronunciation,0.4,1.0,2,B,A,False,<answer>A</answer>
5041-439,jam,mispronunciation,1.6,1.0,1,A,B,False,<answer>B</answer>
8357-3944,monkeys,drink,1.6,1.8,2,B,B,True,<answer>B</answer>
13106-3944,kites,drink,1.6,1.8,2,B,B,True,<answer>B</answer>
12781-9274,snack,Kangaroo,1.4,0.6,1,A,B,False,<answer>B</answer>
12781-11337,snack,fake,1.4,1.2,1,A,A,True,<answer>A</answer>
9274-11337,Kangaroo,fake,0.6,1.2,2,B,B,True,<answer>B</answer>
10135-9937,crush,victims,0.6,0.4,1,A,B,False,<answer>B</answer>
9937-12414,victims,crabs,0.4,0.6,2,B,B,True,<answer>B</answer>
4015-4650,toy,escapes,0.0,0.2,2,B,B,True,<answer>B</answer>
4015-6174,toy,cement,0.0,0.4,2,B,B,True,<answer>B</answer>
4650-6174,escapes,cement,0.2,0.4,2,B,B,True,<answer>B</answer>
3439-13919,sensation,Highlight,0.2,0.0,1,A,A,True,<answer>A</answer>
3439-3443,sensation,Boring,0.2,0.4,2,B,B,True,<answer>B</answer>
13919-3443,Highlight,Boring,0.0,0.4,2,B,B,True,<answer>B</answer>
5499-4970,toast,rattlesnakes,0.2,0.8,2,B,B,True,<answer>B</answer>
5499-11123,toast,deodorant,0.2,1.2,2,B,B,True,<answer>B</answer>
4970-11123,rattlesnakes,deodorant,0.8,1.2,2,B,B,True,<answer>B</answer>
3094-886,themselves,whites,0.6,1.6,2,B,B,True,<answer>B</answer>
3094-13020,themselves,clowns,0.6,1.6,2,B,B,True,<answer>B</answer>
13236-12914,sandwich,party,0.8,0.6,1,A,B,False,<answer>B</answer>
12914-8529,party,procrastination,0.6,0.8,2,B,B,True,<answer>B</answer>
9594-6624,blundering,basketballs,0.4,0.9,2,B,B,True,<answer>B</answer>
10805-2764,primate,teach,0.8,0.0,1,A,B,False,<answer>B</answer>
10805-7534,primate,diaper,0.8,1.2,2,B,B,True,<answer>B</answer>
2764-7534,teach,diaper,0.0,1.2,2,B,B,True,<answer>B</answer>
3595-6867,pancakes,home,1.4,1.0,1,A,B,False,<answer>B</answer>
3595-13252,pancakes,drinking,1.4,0.6,1,A,B,False,<answer>B</answer>
6867-13252,home,drinking,1.0,0.6,1,A,B,False,<answer>B</answer>
7256-12420,boats,shrugging,0.4,0.8,2,B,B,True,<answer>B</answer>
7256-14694,boats,sanitation,0.4,1.0,2,B,B,True,<answer>B</answer>
12420-14694,shrugging,sanitation,0.8,1.0,2,B,B,True,<answer>B</answer>
10628-13832,nudes,pillows,1.2,2.0,2,B,B,True,<answer>B</answer>
10628-1095,nudes,churros,1.2,1.8,2,B,B,True,<answer>B</answer>
13832-1095,pillows,churros,2.0,1.8,1,A,B,False,<answer>B</answer>
11776-4888,Marijuana,School,0.6,0.8,2,B,B,True,<answer>B</answer>
10263-4888,Marijuanas,School,0.6,0.8,2,B,B,True,<answer>B</answer>
9982-10733,lemon,milkshake,0.6,1.2,2,B,B,True,<answer>B</answer>
9982-7902,lemon,beer,0.6,1.0,2,B,B,True,<answer>B</answer>
10733-7902,milkshake,beer,1.2,1.0,1,A,B,False,<answer>B</answer>
14007-588,Advocates,dealers,0.0,1.6,2,B,B,True,<answer>B</answer>
11819-8025,soda,gophers,1.6,1.2,1,A,B,False,<answer>B</answer>
11819-3299,soda,fairies,1.6,0.6,1,A,B,False,<answer>B</answer>
8025-3299,gophers,fairies,1.2,0.6,1,A,B,False,<answer>B</answer>
14736-7067,flags,kites,0.0,0.6,2,B,B,True,<answer>B</answer>
7054-10376,cheese,assistant,0.8,0.0,1,A,A,True,<answer>A</answer>
7054-11995,cheese,soup,0.8,0.4,1,A,B,False,<answer>B</answer>
10376-11995,assistant,soup,0.0,0.4,2,B,B,True,<answer>B</answer>
3423-4987,glamorous,shampoo,1.2,0.4,1,A,B,False,<answer>B</answer>
3423-7961,glamorous,cars,1.2,0.6,1,A,B,False,<answer>B</answer>
4987-7961,shampoo,cars,0.4,0.6,2,B,B,True,<answer>B</answer>
12555-5793,stink,boutique,1.6,0.4,1,A,B,False,<answer>B</answer>
12555-660,stink,painting,1.6,1.4,1,A,B,False,<answer>B</answer>
5793-660,boutique,painting,0.4,1.4,2,B,B,True,<answer>B</answer>
1918-5988,logic,baking,0.8,0.0,1,A,B,False,<answer>B</answer>
1918-7528,logic,prize,0.8,0.4,1,A,B,False,<answer>B</answer>
5988-7528,baking,prize,0.0,0.4,2,B,B,True,<answer>B</answer>
375-4563,mother,Bedroom,1.4,1.2,1,A,B,False,<answer>B</answer>
4619-4563,floor,Bedroom,1.4,1.2,1,A,B,False,<answer>B</answer>
9925-1777,virgin,botches,0.6,1.2,2,B,B,True,<answer>B</answer>
9925-14329,virgin,adores,0.6,1.8,2,B,A,False,<answer>A</answer>
1777-14329,botches,adores,1.2,1.8,2,B,A,False,<answer>A</answer>
11038-5450,retires,rich,0.2,0.4,2,B,B,True,<answer>B</answer>
5450-15069,rich,yodels,0.4,0.2,1,A,B,False,<answer>B</answer>
7058-4901,panda,teddy,0.4,1.8,2,B,B,True,<answer>B</answer>
7058-7107,panda,schools,0.4,0.2,1,A,B,False,<answer>B</answer>
4901-7107,teddy,schools,1.8,0.2,1,A,B,False,<answer>B</answer>
14099-6731,smell,tickle,0.8,1.0,2,B,B,True,<answer>B</answer>
11817-6731,poke,tickle,0.8,1.0,2,B,B,True,<answer>B</answer>
12817-5038,frightens,family,0.2,0.0,1,A,B,False,<answer>B</answer>
12817-3448,frightens,prescription,0.2,0.4,2,B,B,True,<answer>B</answer>
5038-3448,family,prescription,0.0,0.4,2,B,B,True,<answer>B</answer>
9859-8715,skis,schizophrenic,1.4,0.8,1,A,B,False,<answer>B</answer>
