chosen,rejected,score_chosen,score_rejected,is_correct
Where are dead computer hackers buried? In decrypt.,How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-1.8047,-4.75,True
Where are dead computer hackers buried? In decrypt.,What do a coffee shop and a Japanese castle siege have in common? Baristas,-1.8047,2.9531,False
Where are dead computer hackers buried? In decrypt.,me: i was attacked by ninjas- doctor: says here you kicked a target cement sphere to see if it would bounce,-1.8047,2.875,False
Where are dead computer hackers buried? In decrypt.,*In job interview* And what would you say is your best quality. *I silently stand and start moving chairs to make room to do the splits*,-1.8047,-7.125,True
Where are dead computer hackers buried? In decrypt.,How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-1.8047,-5.7188,True
Where are dead computer hackers buried? In decrypt.,"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-1.8047,-3.2656,True
Where are dead computer hackers buried? In decrypt.,Why was the white biologist considered racist? Because he wanted to preserve his culture h,-1.8047,1.2422,False
Where are dead computer hackers buried? In decrypt.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-1.8047,-2.0,True
Where are dead computer hackers buried? In decrypt.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-1.8047,-2.2188,True
Where are dead computer hackers buried? In decrypt.,What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-1.875,1.7734,False
Where are dead computer hackers buried? In decrypt.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-1.875,2.7969,False
Where are dead computer hackers buried? In decrypt.,"Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",-1.875,-0.5312,False
Where are dead computer hackers buried? In decrypt.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-1.875,-3.7031,True
Where are dead computer hackers buried? In decrypt.,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-1.875,-6.125,True
Where are dead computer hackers buried? In decrypt.,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-1.875,-2.1562,True
Where are dead computer hackers buried? In decrypt.,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-1.875,-2.0469,True
Where are dead computer hackers buried? In decrypt.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-1.875,-2.0938,True
My wife has this weird OCD where she arranges the dinner plates by the year they were bought. It's an extremely rare dish order.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-0.7656,-5.0625,True
What did the nurse who knocked on the pregnant lady's door say? Womb Service!,What did the Muslim bring to the Holiday party? Falafel and hummus.,-3.0938,-5.0625,True
"Hell hath no fury like your kid catching you throwing away anything, EVER. I smuggle out broken crayons like a mexican drug lord.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-3.625,-5.0625,True
What do they call pita bread in Mexico? Pita pan,What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.3125,-5.0625,True
"My daughter wanted a bouncy castle for her birthday. The guy said the rental was $50 and the set-up fee was $1000 dollars. I said, ""That's outrageous!"" He just shrugged and said, ""That's inflation for you.""",What did the Muslim bring to the Holiday party? Falafel and hummus.,-5.0312,-5.0625,True
My girlfriend wanted to have a talk about how childish i am But she didn't have the secret password to my pillow fort so she couldn't get in,What did the Muslim bring to the Holiday party? Falafel and hummus.,-2.0312,-5.0625,True
I really want to buy one of those grocery checkout dividers. But the lady behind the counter keeps putting it back.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.3438,-5.0625,True
"After my accident, I woke up in hospital with a sexy nurse standing over me. She said, 'You may not feel anything from the waist down.' 'Fair enough' I replied, and felt her breasts.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-1.9062,-5.0625,True
What are rich people called in Japan? Milyennaires,What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.4688,-4.9688,True
A Mexican got injured during a game of golf and needed stitches. I guess it was a hole in Juan.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-6.625,-4.9688,False
Dodged the bullet A girl asked me today if she is wearing too much make-up. I told her my reply depends on whether or not she intends to kill Batman.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.0625,-4.9688,True
*In job interview* And what would you say is your best quality. *I silently stand and start moving chairs to make room to do the splits*,What did the Muslim bring to the Holiday party? Falafel and hummus.,-7.0938,-4.9688,False
I owned a wife beater once. I can't believe I let someone else have all the fun! haha,What did the Muslim bring to the Holiday party? Falafel and hummus.,-2.2188,-4.9688,True
"I lost my job as a stage designer, I wasn't very happy but left without making a scene.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-2.9531,-4.9688,True
I'm not one of those people who claps when the airplane lands... what I do is I let out a short scream because the wheels hitting the pavement usually startles me,What did the Muslim bring to the Holiday party? Falafel and hummus.,1.7812,-4.9688,True
[first date] Her: I like bad boys My dog: *Walks away disappointedly because he is a good boy,What did the Muslim bring to the Holiday party? Falafel and hummus.,-0.2793,-4.9688,True
"I was really embarrassed when my wife caught me playing with my son's train set, so I threw a bedsheet over it. I think I managed to cover my tracks.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-3.6719,-4.9688,True
Why was the white biologist considered racist? Because he wanted to preserve his culture h,What did the Muslim bring to the Holiday party? Falafel and hummus.,1.1797,-4.9688,True
Before I met my wife I was incomplete.. Now I'm finished.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.7812,-4.9688,True
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.125,-4.9688,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting",What did the Muslim bring to the Holiday party? Falafel and hummus.,-1.5781,-4.9688,True
What do you call it when a person has a fear of Vietnamese food? They have a Pho-bia!,What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.25,-4.9688,True
"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",What did the Muslim bring to the Holiday party? Falafel and hummus.,-1.9766,-4.9688,True
My mother-in-law's text alert is an entire song. Starting to think my father-in-law's rage isn't really from Vietnam.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-3.0938,-4.9688,True
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,What did the Muslim bring to the Holiday party? Falafel and hummus.,-0.6328,-4.9688,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,What did the Muslim bring to the Holiday party? Falafel and hummus.,0.7266,-4.9688,True
What does the sign on an out-of-business brothel say? Beat it. We're closed.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-3.625,-4.9688,True
"HUMAN BODY: I can grow a fully formed human baby in like 9 months. I'm talking brain, functioning respiratory system, eyeballs, everything. ME: Cool, cool. How long will it take for my twisted ankle to feel better? HUMAN BODY: 7 years and it will never be the same.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.5,-4.9688,True
