id_a,id_b,text_a,text_b,rating_a,rating_b,expected
98,37,"Age and Womanhood  1. Between the ages of 13 and 18 ...     She is like Africa, virgin and unexplored.  2. Between the ages of 19 and 35 ...     She is like Asia, hot and exotic.  3. Between the ages of 36 and 45 ...     She is like America, fully explored, breathtakingly beautiful,and free with her resources.  4. Between the ages of 46 and 56 ...     She is like Europe, exhausted but still has points of interest.  5. After 56 she is like Australia ...     Everybody knows it's down there, but who gives a damn?","A Jewish young man was seeing a psychiatrist for an eating and sleeping disorder.   """"I am so obsessed with my mother... As soon as I go to sleep, I start dreaming, and everyone in my dream turns into my mother. I wake up in such a state, all I can do is go downstairs and eat a piece of toast.""""  The psychiatrist replies:  """"What, just one piece of toast, for a big boy like you?",2.2649,0.1476,A
33,138,"What do you call an American in the finals of the world cup?  """"Hey Beer Man!","WASHINGTON (Reuters) - A tragic fire on Monday destroyed the personal library of President George W. Bush. Both of his books have been lost. Presidential spokesman Ari Fleischer said the president was devastated, as he had not finished coloring the second one.",-0.1921,2.7627,B
110,8,"One day, a professor was giving a big test to his students. He handed out the tests and went back to his desk to wait. Once the test was over, the students all handed the tests back in.The professor noticed that one of the students had attached a $100 bill to his test with a note saying: """"A dollar per point."""" The next class the professor handed the tests back out. This student got back his test...and $64 change!",Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,2.7549,-0.7048,A
44,80,"A horse walks into a bar. Bartender says: """"So, why the long face?","Hillary, Bill Clinton and the Pope are sitting together on an airplane.  Bill says """"I could throw one thousand dollar bill out of this plane and make one person very happy.""""  Hillary says """"I could throw 10 hundred dollar bills out of the plane and make 10 people very happy.""""  The Pope chips in and says """"I could throw Bill out of the airplane and make the whole  country happy.",-0.8796,2.2369,B
63,67,"An engineer, a physicist and a mathematician are sleeping in a room. There is a fire in the room. The engineer wakes up, sees the fire, picks up the bucket of water and douses the fire and goes back to sleep.   Again there is fire in the room. This time, the physicist wakes up, notices the bucket, fills it with water, calculates the optimal trajectory and douses the fire in minimum amount of water and goes back to sleep.   Again there is fire. This time the mathematician wakes up.  He looks at the fire, looks at the bucket and the water and exclaims, """"A solution exists"""" and goes back to sleep.","Once upon a time, two brooms fell in love and decided to get married. Before the ceremony, the bride broom informed the groom broom that  she was expecting a little whiskbroom. The groom broom was aghast!  """"How is this possible?"""" he asked. """"We've never swept together!",2.9096,-0.05,A
17,32,How many men does it take to screw in a light bulb?   One...men will screw anything.,"A man arrives at the gates of heaven. St. Peter asks, """"Religion?""""  The man says, """"Methodist."""" St. Peter looks down his list, and says,  """"Go to room 24, but be very quiet as you pass room 8.""""   Another man arrives at the gates of heaven. """"Religion?"""" """"Baptist."""" """"Go to room 18, but be very quiet as you pass room 8.""""   A third man arrives at the gates. """"Religion?"""" """"Jewish."""" """"Go to room 11, but be very quiet as you pass room 8.""""  The man says, """"I can understand there being different rooms for different religions, but why must I be quiet when I pass room 8?"""" St. Peter tells him, """"Well the Catholics are in room 8,  and they think they're the only ones here.",0.6878,3.4268,B
92,44,"Early one morning a mother went to her sleeping son and woke him up.  """"Wake up, son.  It's time to go to school.""""  """"But why, Mama?  I don't want to go to school.""""  """"Give me two reasons why you don't want to go to school.""""  """"One, all the children hate me. Two, all the teachers hate me,""""  """"Oh! that's no reason. Come on, you have to go to school,""""   """"Give me two good reasons WHY I should go to school?""""    """"One, you are fifty-two years old. Two, you are the principal of the  school.","A horse walks into a bar. Bartender says: """"So, why the long face?",1.9789,-0.8796,A
79,47,"Q: Ever wonder why the IRS calls it Form 1040?  A: Because for every $50 that you earn, you get 10 and they get 40.","There was an engineer who had an exceptional gift for fixing all  things mechanical.  After serving his company loyally for over 30  years, he happily retired.  Several years later the company contacted  him regarding a seemingly impossible problem they were having with  one of their multi-million dollar machines. They had tried everything and  everyone else to get the machine fixed, but to no avail.  In  desperation, they called on the retired engineer who had solved so  many of their problems in the past. The engineer reluctantly took the challenge.  He spent a day studying  the huge machine.  At the end of the day, he marked a small """"x"""" in  chalk on a particular component of the machine and proudly stated,  """"This is where your problem is"""". The part was replaced and the machine worked perfectly again. The  company received a bill for $50,000 from the engineer for his  service.They demanded an itemized accounting of his charges. The  engineer responded briefly: One chalk mark                       $1  Knowing where to put it            $49,999 It was paid in full and the engineer retired again in peace.",0.3077,2.9259,B
146,141,America: 8:00 - Welcome to work! 12:00 - Lunch break 17:00 - The work day is over Japan: 8:00 - Are you already at work? 12:00 - Continue your work 17:00 - The work day is over 20:00 - Please finish your work Romania: 8:00 - Has anyone come to work? 12:00 - Did someone start working? 16:00 - Is anyone at work?,Jack Bauer can get McDonald's breakfast after 10:30.,0.205,-2.7388,A
8,137,Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,"Deep within a forest, a little turtle began to climb a tree. After hours of effort, he reached the top, jumped into the air waving his front legs and crashed to the ground. After recovering, he slowly climbed the tree again, jumped, and fell to the ground. The turtle tried again and again, while a couple of birds sitting on a branch watched his sad efforts. Finally, the female bird turned to her mate. """"Dear,"""" she chirped, """"I think it's time to tell him he's adopted.",-0.7048,1.7137,B
